Date,Open,High,Low,Close,Volume 
2020.05.19 22:00:00,1.09219,1.09989,1.09186,1.09771,214430.1
2020.05.20 22:00:00,1.09769,1.10083,1.09371,1.09484,175101.849
2020.05.21 22:00:00,1.09472,1.09535,1.08852,1.0898,162130.2524
2020.05.24 22:00:00,1.08956,1.09144,1.08706,1.0895,97996.43
2020.05.25 22:00:00,1.0895,1.09957,1.08919,1.09816,202117.3175
2020.05.26 22:00:00,1.09812,1.10307,1.0934,1.10026,323507.24
2020.05.27 22:00:00,1.10024,1.10934,1.09916,1.10767,230033.97
2020.05.28 22:00:00,1.10767,1.11451,1.10698,1.11036,380449.8517
2020.05.31 22:00:00,1.11129,1.1154,1.11004,1.11353,244746.6634
2020.06.01 22:00:00,1.11353,1.11959,1.11151,1.11693,273133.1024
2020.06.02 22:00:00,1.1169,1.12577,1.11667,1.12328,244113.3764
2020.06.03 22:00:00,1.12325,1.13623,1.11947,1.1337,274067.76
2020.06.04 22:00:00,1.13367,1.13836,1.12784,1.12911,271855.155
2020.06.07 22:00:00,1.12934,1.13198,1.12682,1.12937,200343.6671
2020.06.08 22:00:00,1.12936,1.13638,1.12409,1.13395,236624.385
2020.06.09 22:00:00,1.13395,1.14224,1.13219,1.13729,249929.0646
2020.06.10 22:00:00,1.13729,1.14036,1.12885,1.12989,300185.08
2020.06.11 22:00:00,1.12989,1.13405,1.12125,1.1255,311745.4699
2020.06.14 22:00:00,1.12329,1.13324,1.12262,1.13228,291436.845
2020.06.15 22:00:00,1.13228,1.13532,1.12278,1.12631,236707.0975
2020.06.16 22:00:00,1.12629,1.12939,1.12068,1.12432,248437.5617
2020.06.17 22:00:00,1.12428,1.12613,1.11854,1.12055,235975.64
2020.06.18 22:00:00,1.12054,1.12542,1.1168,1.11759,239664.601
2020.06.21 22:00:00,1.11835,1.12698,1.11684,1.12597,180066.2649
2020.06.22 22:00:00,1.12597,1.13486,1.1233,1.13074,238122.341
2020.06.23 22:00:00,1.13073,1.13257,1.12482,1.12503,231204.875
2020.06.24 22:00:00,1.12503,1.12597,1.11903,1.1217,234684.12
2020.06.25 22:00:00,1.12181,1.12393,1.11951,1.1217,175079.052
2020.06.28 22:00:00,1.12149,1.12879,1.12149,1.1241,179170.7479
2020.06.29 22:00:00,1.12412,1.12619,1.1191,1.12336,196959.774
2020.06.30 22:00:00,1.1234,1.12751,1.11848,1.12507,186639.94
2020.07.01 22:00:00,1.12507,1.13026,1.12233,1.12388,184185.11
2020.07.02 22:00:00,1.12391,1.12518,1.12192,1.12464,146874.5163
2020.07.05 22:00:00,1.12433,1.13454,1.12411,1.13089,142461.675
2020.07.06 22:00:00,1.13087,1.13325,1.12588,1.12727,161140.34
2020.07.07 22:00:00,1.12725,1.13518,1.12623,1.13293,164988.7093
2020.07.08 22:00:00,1.13292,1.13706,1.12801,1.12846,199150.41
2020.07.09 22:00:00,1.12845,1.13247,1.12547,1.1299,180567.15
2020.07.12 22:00:00,1.13039,1.13748,1.13008,1.13435,240740.045
2020.07.13 22:00:00,1.13431,1.14086,1.13251,1.13993,356993.285
2020.07.14 22:00:00,1.1399,1.1452,1.1391,1.14113,308569.029
2020.07.15 22:00:00,1.14113,1.14417,1.13704,1.13834,286760.485
2020.07.16 22:00:00,1.13832,1.14436,1.13756,1.14269,180941.235
2020.07.19 22:00:00,1.14084,1.14677,1.14023,1.14472,287644.3436
2020.07.20 22:00:00,1.14472,1.15398,1.14228,1.15265,381991.79
2020.07.21 22:00:00,1.15268,1.16013,1.15068,1.15695,469647.155
2020.07.22 22:00:00,1.15693,1.16268,1.15403,1.15959,357670.275
2020.07.23 22:00:00,1.15959,1.1658,1.15812,1.16546,414395.3535
2020.07.26 22:00:00,1.1643,1.17813,1.16413,1.1751,340905.6
2020.07.27 22:00:00,1.17512,1.17736,1.16987,1.1715,345127.895
2020.07.28 22:00:00,1.17148,1.18061,1.17118,1.17907,338594.795
2020.07.29 22:00:00,1.1791,1.18482,1.17308,1.18467,336437.8083
2020.07.30 22:00:00,1.18465,1.19087,1.17617,1.17753,580493.21
2020.08.02 22:00:00,1.17725,1.17966,1.16959,1.17617,314524.6635
2020.08.03 22:00:00,1.17633,1.18059,1.17211,1.18028,430308.77
2020.08.04 22:00:00,1.18026,1.19048,1.17929,1.18629,1048544.36
2020.08.05 22:00:00,1.18627,1.1916,1.18179,1.18763,1292643.145
2020.08.06 22:00:00,1.18763,1.18828,1.17551,1.17862,434629.11
2020.08.09 22:00:00,1.17886,1.18006,1.17359,1.17371,301512.86
2020.08.10 22:00:00,1.17373,1.1808,1.17219,1.17395,586722.89
2020.08.11 22:00:00,1.17395,1.1817,1.1711,1.17835,626910.6461
2020.08.12 22:00:00,1.17835,1.18641,1.17796,1.18131,452405.645
2020.08.13 22:00:00,1.18126,1.18503,1.17817,1.18414,334420.315
2020.08.16 22:00:00,1.18389,1.18809,1.18286,1.18698,301857.7704
2020.08.17 22:00:00,1.18698,1.19656,1.18658,1.19305,323407.48
2020.08.18 22:00:00,1.19306,1.19526,1.18302,1.18385,529791.395
2020.08.19 22:00:00,1.18396,1.18686,1.18019,1.18599,429140.3625
2020.08.20 22:00:00,1.18599,1.18828,1.17541,1.17949,388376.9684
2020.08.23 22:00:00,1.17911,1.18495,1.17841,1.17873,217817.7417
2020.08.24 22:00:00,1.17871,1.18435,1.17841,1.18343,420332.1851
2020.08.25 22:00:00,1.1834,1.18391,1.17721,1.18298,275299.325
2020.08.26 22:00:00,1.18297,1.19018,1.17623,1.18215,465558.5
2020.08.27 22:00:00,1.18215,1.19197,1.18109,1.19018,572861.705
2020.08.30 22:00:00,1.18998,1.1966,1.1884,1.19361,998345.717
2020.08.31 22:00:00,1.19358,1.20113,1.19013,1.19113,375627.645
2020.09.01 22:00:00,1.19112,1.19287,1.18221,1.18547,727000.74
2020.09.02 22:00:00,1.18506,1.18646,1.17889,1.18512,888288.6477
2020.09.03 22:00:00,1.18513,1.18654,1.17809,1.18371,975069.88
2020.09.06 22:00:00,1.18432,1.18486,1.18117,1.18133,473109.8124
2020.09.07 22:00:00,1.18133,1.18273,1.17654,1.17737,904698.405
2020.09.08 22:00:00,1.17749,1.18339,1.17527,1.18025,847151.7283
2020.09.09 22:00:00,1.18026,1.19175,1.18004,1.18146,1079876.592
2020.09.10 22:00:00,1.18145,1.18741,1.1813,1.18453,921866.9233
2020.09.13 22:00:00,1.18348,1.1888,1.18319,1.18643,908617.9723
2020.09.14 22:00:00,1.18648,1.19005,1.18395,1.18462,889556.0097
2020.09.15 22:00:00,1.18465,1.18825,1.17876,1.18155,999318.68
2020.09.16 22:00:00,1.18156,1.18524,1.17373,1.18477,1396941.407
2020.09.17 22:00:00,1.18476,1.18705,1.1826,1.18385,1098599.235
2020.09.20 22:00:00,1.18369,1.18717,1.17317,1.17707,1326884.44
2020.09.21 22:00:00,1.17707,1.17735,1.16916,1.17077,1025213.65
2020.09.22 22:00:00,1.17074,1.17188,1.16513,1.16595,1081733.563
2020.09.23 22:00:00,1.1659,1.16869,1.16265,1.16708,1085492.73
2020.09.24 22:00:00,1.16706,1.1685,1.16121,1.16277,993353.685
2020.09.27 22:00:00,1.16271,1.16799,1.1615,1.1665,1022732.439
2020.09.28 22:00:00,1.1665,1.17455,1.16614,1.17426,980638.705
2020.09.29 22:00:00,1.1743,1.17548,1.16847,1.1721,1341208.07
2020.09.30 22:00:00,1.1721,1.17696,1.17171,1.1746,1321574.37
2020.10.01 22:00:00,1.17489,1.17489,1.16956,1.17157,1400393.573
2020.10.04 22:00:00,1.1711,1.17975,1.17053,1.17825,1043070.404
2020.10.05 22:00:00,1.17825,1.18077,1.17317,1.17334,1202139.655
2020.10.06 22:00:00,1.17335,1.17818,1.17249,1.17604,1195938.128
2020.10.07 22:00:00,1.176,1.17816,1.17326,1.17582,1112217.697
2020.10.08 22:00:00,1.17587,1.1831,1.17568,1.18248,1054360.17
2020.10.11 22:00:00,1.18103,1.18266,1.17867,1.1812,959558.47
2020.10.12 22:00:00,1.1812,1.18155,1.17304,1.1744,1191270.31
2020.10.13 22:00:00,1.17452,1.1771,1.17199,1.17452,1146763.69
2020.10.14 22:00:00,1.17452,1.17578,1.16884,1.17073,1052065.191
2020.10.15 22:00:00,1.17073,1.17462,1.16939,1.17132,952925.32
2020.10.18 22:00:00,1.17181,1.17936,1.17031,1.17695,682296.6885
2020.10.19 22:00:00,1.17695,1.18407,1.17598,1.18211,799622.3085
2020.10.20 22:00:00,1.18214,1.18807,1.18209,1.18598,949038.422
2020.10.21 22:00:00,1.18569,1.18668,1.18114,1.18177,932813.0831
2020.10.22 22:00:00,1.18177,1.18648,1.17866,1.18572,904441.49
2020.10.25 21:00:00,1.18546,1.18605,1.18032,1.18086,839654.8305
2020.10.26 21:00:00,1.1809,1.18387,1.17927,1.1795,787344.9255
2020.10.27 21:00:00,1.17949,1.17978,1.17178,1.17457,1065411.018
2020.10.28 21:00:00,1.17457,1.17587,1.16501,1.16731,780362
2020.10.29 21:00:00,1.16743,1.17042,1.164,1.16431,917926.6925
2020.11.01 22:00:00,1.16498,1.16557,1.16221,1.16404,825009.724
2020.11.02 22:00:00,1.16404,1.17397,1.16318,1.1715,652729.068
2020.11.03 22:00:00,1.1715,1.17704,1.16026,1.17244,1304116.279
2020.11.04 22:00:00,1.17251,1.18596,1.17107,1.18268,953757.5011
2020.11.05 22:00:00,1.18268,1.18908,1.17952,1.187,512782.1525
2020.11.08 22:00:00,1.18898,1.19199,1.17952,1.18127,698296.31
2020.11.09 22:00:00,1.18124,1.18432,1.17799,1.18127,628651.9695
2020.11.10 22:00:00,1.18127,1.18327,1.17454,1.17771,427459.865
2020.11.11 22:00:00,1.17771,1.18231,1.17585,1.18041,452031.2077
2020.11.12 22:00:00,1.18039,1.18374,1.17989,1.1831,383459.32
2020.11.15 22:00:00,1.18411,1.18689,1.18141,1.18516,391986.7163
2020.11.16 22:00:00,1.18509,1.18937,1.18425,1.18612,337998.865
2020.11.17 22:00:00,1.18607,1.18908,1.18491,1.18526,358563.1744
2020.11.18 22:00:00,1.18526,1.18825,1.18161,1.18745,412653.655
2020.11.19 22:00:00,1.18745,1.18908,1.18498,1.18544,393869.0473
2020.11.22 22:00:00,1.18538,1.1906,1.17997,1.18399,373709.3185
2020.11.23 22:00:00,1.18399,1.18961,1.18361,1.18905,453267.33
2020.11.24 22:00:00,1.18922,1.19297,1.18818,1.19157,438592.505
2020.11.25 22:00:00,1.19157,1.19409,1.18852,1.19127,309694.9054
2020.11.26 22:00:00,1.19125,1.19641,1.19068,1.1962,297590.699
2020.11.29 22:00:00,1.19614,1.20032,1.19236,1.19256,425824.109
2020.11.30 22:00:00,1.1926,1.20765,1.19249,1.20692,332544.315
2020.12.01 22:00:00,1.20691,1.21183,1.20399,1.21132,355342.2675
2020.12.02 22:00:00,1.21151,1.21746,1.2101,1.21454,370868.66
2020.12.03 22:00:00,1.21454,1.21773,1.21101,1.21202,424588.366
2020.12.06 22:00:00,1.21308,1.21662,1.20784,1.21091,406139.7792
2020.12.07 22:00:00,1.21091,1.21339,1.20953,1.21022,341450.0325
2020.12.08 22:00:00,1.21022,1.21475,1.20587,1.20799,241128.2357
2020.12.09 22:00:00,1.20779,1.21588,1.20748,1.21398,236319.6025
2020.12.10 22:00:00,1.2136,1.21629,1.21053,1.21086,195119.534
2020.12.13 22:00:00,1.21367,1.21767,1.21155,1.21432,163952.7717
2020.12.14 22:00:00,1.21432,1.21689,1.2121,1.21505,143355.2175
2020.12.15 22:00:00,1.21489,1.22121,1.2125,1.21985,172883.59
2020.12.16 22:00:00,1.21983,1.22726,1.21898,1.22656,168635.11
2020.12.17 22:00:00,1.22676,1.22718,1.22255,1.22559,162035.466
2020.12.20 22:00:00,1.2221,1.22529,1.21296,1.22432,234164.97
2020.12.21 22:00:00,1.22432,1.2257,1.2152,1.2161,204277.3113
2020.12.22 22:00:00,1.2161,1.2221,1.21538,1.2185,187712.7575
2020.12.23 22:00:00,1.21845,1.22156,1.21773,1.21844,149462.719
2020.12.24 22:00:00,1.21861,1.22031,1.21709,1.21922,5932.44
2020.12.27 22:00:00,1.2186,1.22502,1.21811,1.2216,140335.2873
2020.12.28 22:00:00,1.2216,1.2275,1.22073,1.22478,152064.8675
2020.12.29 22:00:00,1.22455,1.23101,1.22453,1.22952,158740.055
2020.12.30 22:00:00,1.22955,1.23092,1.22091,1.22141,164452.6337
2021.01.03 22:00:00,1.22396,1.23096,1.22296,1.22473,247868.262
2021.01.04 22:00:00,1.22463,1.23056,1.22432,1.22957,193572.1337
2021.01.05 22:00:00,1.22946,1.23494,1.22655,1.23239,270515.945
2021.01.06 22:00:00,1.23247,1.23443,1.2245,1.2271,194294.2315
2021.01.07 22:00:00,1.22713,1.22845,1.21929,1.22174,239793.1149
2021.01.10 22:00:00,1.22175,1.22284,1.21321,1.21496,199048.217
2021.01.11 22:00:00,1.21497,1.22097,1.21371,1.22062,155317.5961
2021.01.12 22:00:00,1.22064,1.22227,1.21399,1.21568,174070.862
2021.01.13 22:00:00,1.21568,1.21784,1.2111,1.2153,194068.261
2021.01.14 22:00:00,1.2153,1.21624,1.20747,1.20748,168388.538
2021.01.17 22:00:00,1.20838,1.20867,1.20535,1.20749,123648.0972
2021.01.18 22:00:00,1.20748,1.21448,1.20739,1.21284,173570.845
2021.01.19 22:00:00,1.21281,1.21581,1.20767,1.21044,172088.6675
2021.01.20 22:00:00,1.21044,1.2173,1.21032,1.2164,163963.5325
2021.01.21 22:00:00,1.21564,1.21894,1.21515,1.21667,142147.3301
2021.01.24 22:00:00,1.21688,1.21832,1.21158,1.21363,163322.5041
2021.01.25 22:00:00,1.21363,1.21758,1.21076,1.21597,147933.0936
2021.01.26 22:00:00,1.21598,1.21696,1.20585,1.21096,199305.8475
2021.01.27 22:00:00,1.21083,1.21424,1.20807,1.21201,200758.53
2021.01.28 22:00:00,1.21199,1.2156,1.20944,1.21298,194330.7
2021.01.31 22:00:00,1.21297,1.21363,1.2056,1.20594,169316.5594
2021.02.01 22:00:00,1.20594,1.20877,1.20115,1.20428,147600.08
2021.02.02 22:00:00,1.20423,1.205,1.2004,1.20351,120119.69
2021.02.03 22:00:00,1.20349,1.20427,1.19574,1.1962,121808.085
2021.02.04 22:00:00,1.19618,1.20498,1.19522,1.20481,125559.8848
2021.02.07 22:00:00,1.20375,1.2066,1.20196,1.20482,117625.978
2021.02.08 22:00:00,1.20479,1.21218,1.20469,1.21172,133697.04
2021.02.09 22:00:00,1.21168,1.2144,1.21088,1.21172,130601.925
2021.02.10 22:00:00,1.21172,1.21494,1.21134,1.21303,88250.5487
2021.02.11 22:00:00,1.21303,1.2135,1.20815,1.21177,83077.43
2021.02.14 22:00:00,1.21244,1.21451,1.21167,1.21274,68552.6184
2021.02.15 22:00:00,1.21269,1.21693,1.20949,1.21053,118869.935
2021.02.16 22:00:00,1.21047,1.2109,1.20232,1.20372,131488.335
2021.02.17 22:00:00,1.20333,1.20945,1.2033,1.20908,118387.975
2021.02.18 22:00:00,1.20908,1.21444,1.20823,1.21167,120562.365
2021.02.21 22:00:00,1.21151,1.21693,1.20911,1.21551,136092.545
2021.02.22 22:00:00,1.21551,1.21801,1.21353,1.21493,123596.545
2021.02.23 22:00:00,1.21493,1.21745,1.21092,1.21664,160048.55
2021.02.24 22:00:00,1.2163,1.22433,1.21559,1.2174,232552.36
2021.02.25 22:00:00,1.21718,1.21841,1.20621,1.20704,311728.3435
2021.02.28 22:00:00,1.20702,1.21011,1.20276,1.20488,158262.375
2021.03.01 22:00:00,1.20488,1.20943,1.19916,1.20898,163214.715
2021.03.02 22:00:00,1.20893,1.21132,1.20427,1.20627,181858.794
2021.03.03 22:00:00,1.20627,1.20666,1.19615,1.19692,214543.12
2021.03.04 22:00:00,1.19679,1.19777,1.18932,1.19128,247010.16
2021.03.07 22:00:00,1.19177,1.19321,1.18442,1.1846,188943.6475
2021.03.08 22:00:00,1.1846,1.19156,1.18355,1.19001,167830.41
2021.03.09 22:00:00,1.19001,1.19296,1.18688,1.19284,154286.4207
2021.03.10 22:00:00,1.19283,1.19899,1.19156,1.19844,153676.797
2021.03.11 22:00:00,1.19842,1.19884,1.19099,1.19476,154653.97
2021.03.14 21:00:00,1.19451,1.19674,1.1911,1.19286,124308.92
2021.03.15 21:00:00,1.19277,1.19518,1.18819,1.19017,128877.5865
2021.03.16 21:00:00,1.19016,1.19855,1.18861,1.19779,135521.255
2021.03.17 21:00:00,1.19774,1.19888,1.19061,1.19132,180125.6576
2021.03.18 21:00:00,1.19134,1.19371,1.18738,1.19031,138526.23
2021.03.21 21:00:00,1.18712,1.19468,1.18708,1.19323,117672.07
2021.03.22 21:00:00,1.19323,1.19407,1.18421,1.18492,121963.1025
2021.03.23 21:00:00,1.18492,1.1853,1.18095,1.1812,128415.3595
2021.03.24 21:00:00,1.18122,1.18277,1.17617,1.17635,136003.39
2021.03.25 21:00:00,1.17636,1.18049,1.17633,1.17918,98593.6366
2021.03.28 22:00:00,1.17917,1.17939,1.17606,1.17642,108739.675
2021.03.29 22:00:00,1.1764,1.17737,1.17112,1.17169,101747.155
2021.03.30 22:00:00,1.17168,1.17598,1.1704,1.17298,108027.72
2021.03.31 22:00:00,1.17298,1.17799,1.17125,1.17759,100966.9142
2021.04.01 22:00:00,1.17759,1.17866,1.1749,1.17603,73526.584
2021.04.04 22:00:00,1.17544,1.18194,1.17379,1.18125,64177.8449
2021.04.05 22:00:00,1.18125,1.18776,1.17951,1.1874,92381.3505
2021.04.06 22:00:00,1.1874,1.19147,1.18608,1.18657,93691.97
2021.04.07 22:00:00,1.18657,1.19274,1.18609,1.19124,88048.4287
2021.04.08 22:00:00,1.19121,1.19201,1.18669,1.18977,86552.7175
2021.04.11 22:00:00,1.18903,1.1919,1.1871,1.19099,80081.1498
2021.04.12 22:00:00,1.19098,1.19557,1.18776,1.19474,99223.64
2021.04.13 22:00:00,1.19473,1.19872,1.1947,1.19784,94252.055
2021.04.14 22:00:00,1.19781,1.19932,1.1956,1.19655,88577.895
2021.04.15 22:00:00,1.1963,1.19946,1.19503,1.19805,78344.8601
2021.04.18 22:00:00,1.19722,1.2048,1.19424,1.20367,97787.9459
2021.04.19 22:00:00,1.20363,1.20797,1.20224,1.20342,98215.718
2021.04.20 22:00:00,1.20337,1.20436,1.19985,1.20343,86370.67
2021.04.21 22:00:00,1.20344,1.20694,1.19936,1.20139,106466.23
2021.04.22 22:00:00,1.20138,1.20999,1.20127,1.20938,82121.87
2021.04.25 22:00:00,1.20913,1.21167,1.20608,1.20838,81695.9
2021.04.26 22:00:00,1.20854,1.20926,1.20567,1.20891,81304.0957
2021.04.27 22:00:00,1.20891,1.21347,1.2056,1.21242,104781.33
2021.04.28 22:00:00,1.2124,1.21498,1.21021,1.21182,99413.8429
2021.04.29 22:00:00,1.21173,1.21265,1.20165,1.20169,100428.01
2021.05.02 22:00:00,1.20309,1.2076,1.2013,1.20627,81555.554
2021.05.03 22:00:00,1.20627,1.20649,1.19989,1.20116,107621.535
2021.05.04 22:00:00,1.20106,1.20265,1.19859,1.20036,84306.595
2021.05.05 22:00:00,1.20036,1.20716,1.19929,1.20645,94023.419
2021.05.06 22:00:00,1.20647,1.21713,1.20527,1.21615,130680.092
2021.05.09 22:00:00,1.21601,1.21782,1.21276,1.21282,102255.845
2021.05.10 22:00:00,1.21281,1.21815,1.2123,1.21467,104144.935
2021.05.11 22:00:00,1.21467,1.2152,1.20655,1.20705,164116.545
2021.05.12 22:00:00,1.20724,1.2106,1.20514,1.20791,124405.885
2021.05.13 22:00:00,1.20787,1.21477,1.20708,1.2142,100391.494
2021.05.16 22:00:00,1.2145,1.21687,1.21259,1.21513,81143.86
2021.05.17 22:00:00,1.21514,1.22339,1.21489,1.22219,95882.065
2021.05.18 22:00:00,1.22219,1.22451,1.21598,1.21744,121158.37
2021.05.19 22:00:00,1.21744,1.2229,1.21689,1.22268,91675.644
2021.05.20 22:00:00,1.2227,1.22396,1.21607,1.21778,97878.35
2021.05.23 22:00:00,1.21778,1.22298,1.21722,1.22151,81771.064
2021.05.24 22:00:00,1.22146,1.22664,1.22113,1.22497,96261.135
2021.05.25 22:00:00,1.22481,1.22629,1.2182,1.21922,89787.15
2021.05.26 22:00:00,1.21906,1.22149,1.21751,1.2193,88415.38
2021.05.27 22:00:00,1.21932,1.22048,1.21325,1.21905,98112.82
2021.05.30 22:00:00,1.2199,1.22312,1.21832,1.22243,58683.275
2021.05.31 22:00:00,1.22243,1.22542,1.22116,1.22126,81562.2092
2021.06.01 22:00:00,1.22125,1.22265,1.2164,1.221,77832.365
2021.06.02 22:00:00,1.22097,1.22141,1.21181,1.21265,97226.545
2021.06.03 22:00:00,1.21261,1.21856,1.21039,1.21644,94617.035
2021.06.06 22:00:00,1.21601,1.22017,1.21448,1.21893,56558.24
2021.06.07 22:00:00,1.21892,1.21941,1.21642,1.21726,77182.252
2021.06.08 22:00:00,1.21725,1.22179,1.21711,1.21775,53462.3437
2021.06.09 22:00:00,1.21774,1.21945,1.21433,1.21751,113452.9844
2021.06.10 22:00:00,1.21751,1.21929,1.20925,1.21072,79121.18
2021.06.13 22:00:00,1.21045,1.21305,1.20942,1.21195,56891.2601
2021.06.14 22:00:00,1.21191,1.21473,1.21013,1.21261,70505.845
2021.06.15 22:00:00,1.21257,1.21347,1.19939,1.1994,118140.03
2021.06.16 22:00:00,1.1994,1.20062,1.18916,1.19059,137926.65
2021.06.17 22:00:00,1.19057,1.19249,1.18472,1.18592,141902.48
2021.06.20 22:00:00,1.18542,1.19213,1.18476,1.1917,114807.48
2021.06.21 22:00:00,1.19167,1.19526,1.18808,1.19407,91056.895
2021.06.22 22:00:00,1.19363,1.197,1.19113,1.19255,90192.85
2021.06.23 22:00:00,1.19255,1.19562,1.19176,1.19316,80934.145
2021.06.24 22:00:00,1.19312,1.19751,1.19261,1.19347,76449.3
2021.06.27 22:00:00,1.19296,1.19444,1.19022,1.1923,81234.64
2021.06.28 22:00:00,1.19209,1.19295,1.18775,1.18953,88112.185
2021.06.29 22:00:00,1.18955,1.1909,1.1845,1.18558,99521.565
2021.06.30 22:00:00,1.1856,1.18842,1.18373,1.18492,97887.845
2021.07.01 22:00:00,1.18492,1.18741,1.1807,1.18622,96107.665
2021.07.04 22:00:00,1.18598,1.18804,1.18513,1.1862,61653.28
2021.07.05 22:00:00,1.1862,1.18951,1.18068,1.18234,97935.815
2021.07.06 22:00:00,1.18231,1.18364,1.17815,1.179,97921.78
2021.07.07 22:00:00,1.179,1.18678,1.17834,1.18441,136572.46
2021.07.08 22:00:00,1.18441,1.1881,1.18249,1.1871,99638.755
