Date,Open,High,Low,Close,Volume 
2022.01.06 02:00:00,1.13165,1.13205,1.1312,1.1319,3258.39
2022.01.06 03:00:00,1.1319,1.1319,1.13085,1.1315,2455.3
2022.01.06 04:00:00,1.1315,1.13163,1.13112,1.13122,2325.87
2022.01.06 05:00:00,1.13122,1.13122,1.13069,1.1309,2476.68
2022.01.06 06:00:00,1.1309,1.1309,1.1296,1.1297,3392.55
2022.01.06 07:00:00,1.12969,1.12974,1.12845,1.12896,4451.7
2022.01.06 08:00:00,1.12897,1.13092,1.12848,1.12937,5772.54
2022.01.06 09:00:00,1.12937,1.13085,1.12885,1.13051,5907.74
2022.01.06 10:00:00,1.13053,1.13268,1.13044,1.13122,6619.88
2022.01.06 11:00:00,1.13122,1.13214,1.13021,1.13132,5007.48
2022.01.06 12:00:00,1.13131,1.13183,1.13047,1.13131,6201.48
2022.01.06 13:00:00,1.13132,1.13199,1.13029,1.13122,7709.61
2022.01.06 14:00:00,1.13121,1.13318,1.13061,1.13215,11047.37
2022.01.06 15:00:00,1.1322,1.13298,1.12928,1.12958,11769.72
2022.01.06 16:00:00,1.12956,1.13093,1.12901,1.1307,8176.24
2022.01.06 17:00:00,1.1307,1.13091,1.12934,1.12959,4545.57
2022.01.06 18:00:00,1.12956,1.12977,1.1288,1.12916,3358.53
2022.01.06 19:00:00,1.12916,1.12996,1.12865,1.12868,2953.69
2022.01.06 20:00:00,1.12867,1.1294,1.12861,1.1291,2446.135
2022.01.06 21:00:00,1.12912,1.12998,1.12871,1.12964,1498.45
2022.01.06 22:00:00,1.12964,1.12973,1.12952,1.12957,380.39
2022.01.06 23:00:00,1.1296,1.12981,1.12938,1.12949,1255
2022.01.07 00:00:00,1.12947,1.12977,1.12899,1.12958,1439.96
2022.01.07 01:00:00,1.12958,1.13007,1.12958,1.13005,2232.6
2022.01.07 02:00:00,1.13007,1.13017,1.1295,1.12955,1823.23
2022.01.07 03:00:00,1.12955,1.13016,1.12955,1.1299,1101.25
2022.01.07 04:00:00,1.1299,1.13031,1.1298,1.13006,872.68
2022.01.07 05:00:00,1.13006,1.13032,1.12999,1.13021,1014.03
2022.01.07 06:00:00,1.13022,1.13033,1.12982,1.1299,1142.64
2022.01.07 07:00:00,1.12989,1.1306,1.1298,1.13055,3389.21
2022.01.07 08:00:00,1.13054,1.13152,1.13014,1.13121,4564.69
2022.01.07 09:00:00,1.13122,1.13174,1.13094,1.13146,4704.83
2022.01.07 10:00:00,1.1315,1.13192,1.13034,1.13061,3924.24
2022.01.07 11:00:00,1.1306,1.13081,1.13008,1.13043,3619.37
2022.01.07 12:00:00,1.13046,1.1305,1.1296,1.12972,3296.34
2022.01.07 13:00:00,1.12973,1.13224,1.12922,1.13014,16451.08
2022.01.07 14:00:00,1.13015,1.13346,1.12989,1.13299,10502.24
2022.01.07 15:00:00,1.133,1.13491,1.13294,1.13471,9170.72
2022.01.07 16:00:00,1.13472,1.1357,1.13376,1.13564,5729.44
2022.01.07 17:00:00,1.13564,1.13585,1.13494,1.13566,2533.06
2022.01.07 18:00:00,1.13566,1.1362,1.13549,1.13574,1817.16
2022.01.07 19:00:00,1.13574,1.13647,1.13566,1.13628,1387.55
2022.01.07 20:00:00,1.13626,1.13641,1.13572,1.13611,1265.18
2022.01.07 21:00:00,1.1361,1.1362,1.13583,1.13593,1274.235
2022.01.09 22:00:00,1.13515,1.13587,1.13515,1.13555,2271.4807
2022.01.09 23:00:00,1.13563,1.13602,1.13497,1.13534,2714.5774
2022.01.10 00:00:00,1.13533,1.1358,1.13514,1.13549,1905.25
2022.01.10 01:00:00,1.13549,1.13563,1.13497,1.13501,2543.56
2022.01.10 02:00:00,1.13501,1.13518,1.1339,1.13395,1927.78
2022.01.10 03:00:00,1.13395,1.13395,1.13337,1.13374,948.49
2022.01.10 04:00:00,1.13373,1.13406,1.13332,1.13341,732.52
2022.01.10 05:00:00,1.13341,1.13352,1.13319,1.13347,677.01
2022.01.10 06:00:00,1.13349,1.13352,1.13263,1.13332,3115.52
2022.01.10 07:00:00,1.13333,1.13361,1.13269,1.13289,6396.32
2022.01.10 08:00:00,1.1329,1.13359,1.13205,1.13354,12194.42
2022.01.10 09:00:00,1.13355,1.13444,1.13255,1.13265,7510.52
2022.01.10 10:00:00,1.13263,1.13341,1.13226,1.13296,5539.83
2022.01.10 11:00:00,1.13296,1.13362,1.13224,1.13254,3943.91
2022.01.10 12:00:00,1.13252,1.13294,1.13116,1.13162,5070.07
2022.01.10 13:00:00,1.1316,1.13241,1.12949,1.12968,6884.11
2022.01.10 14:00:00,1.12969,1.12979,1.12847,1.1297,8546.91
2022.01.10 15:00:00,1.12969,1.13271,1.12926,1.13185,6538.47
2022.01.10 16:00:00,1.13184,1.13287,1.13161,1.13274,4708.63
2022.01.10 17:00:00,1.13273,1.13347,1.13273,1.13285,2061.39
2022.01.10 18:00:00,1.13286,1.1331,1.13209,1.13221,1676.54
2022.01.10 19:00:00,1.13223,1.1327,1.13199,1.13232,1566.75
2022.01.10 20:00:00,1.13231,1.133,1.13222,1.1326,1822.335
2022.01.10 21:00:00,1.1326,1.13298,1.13235,1.13235,848.82
2022.01.10 22:00:00,1.13234,1.13286,1.13206,1.13263,862.8
2022.01.10 23:00:00,1.13264,1.13326,1.13264,1.13299,714.68
2022.01.11 00:00:00,1.13297,1.13347,1.13284,1.13328,1382.2
2022.01.11 01:00:00,1.13328,1.13417,1.13321,1.13362,2567.24
2022.01.11 02:00:00,1.13363,1.13436,1.13345,1.13379,1536.42
2022.01.11 03:00:00,1.1338,1.13424,1.13369,1.13414,1191.79
2022.01.11 04:00:00,1.13415,1.13415,1.13376,1.13407,842.43
2022.01.11 05:00:00,1.1341,1.13441,1.13383,1.13387,943.28
2022.01.11 06:00:00,1.13388,1.13432,1.13315,1.1336,1712.75
2022.01.11 07:00:00,1.13365,1.13445,1.13347,1.13417,3199.95
2022.01.11 08:00:00,1.13415,1.13516,1.13391,1.13492,4888.73
2022.01.11 09:00:00,1.13494,1.13518,1.13287,1.13332,4140.68
2022.01.11 10:00:00,1.13332,1.13388,1.13265,1.13301,4209.1
2022.01.11 11:00:00,1.13303,1.13435,1.13259,1.13387,3430.67
2022.01.11 12:00:00,1.13387,1.13421,1.13304,1.1331,4257.13
2022.01.11 13:00:00,1.1331,1.13384,1.13231,1.13257,5084.95
2022.01.11 14:00:00,1.13261,1.13302,1.1313,1.13232,5977.82
2022.01.11 15:00:00,1.13233,1.13452,1.13229,1.13403,6699.92
2022.01.11 16:00:00,1.13402,1.13685,1.13401,1.13619,5208.47
2022.01.11 17:00:00,1.13617,1.13632,1.13527,1.13541,2390.05
2022.01.11 18:00:00,1.13541,1.13684,1.1352,1.13665,1580.91
2022.01.11 19:00:00,1.13663,1.13752,1.13625,1.13667,2871.38
2022.01.11 20:00:00,1.13667,1.13692,1.13639,1.13655,1280.145
2022.01.11 21:00:00,1.13655,1.13693,1.13649,1.13659,714.205
2022.01.11 22:00:00,1.13659,1.13692,1.13618,1.13678,428.87
2022.01.11 23:00:00,1.13676,1.13709,1.13657,1.13658,1005.94
2022.01.12 00:00:00,1.13657,1.13733,1.13657,1.13708,973.99
2022.01.12 01:00:00,1.13707,1.13719,1.1364,1.13698,1953
2022.01.12 02:00:00,1.13696,1.13734,1.13677,1.13719,1456.94
2022.01.12 03:00:00,1.13718,1.13755,1.13713,1.13746,787.06
2022.01.12 04:00:00,1.13745,1.1375,1.13724,1.13725,620.25
2022.01.12 05:00:00,1.13727,1.13779,1.13725,1.13731,990.45
2022.01.12 06:00:00,1.13731,1.1375,1.13641,1.13641,1474.09
2022.01.12 07:00:00,1.13642,1.13675,1.13551,1.13583,2896.72
2022.01.12 08:00:00,1.13587,1.13691,1.13549,1.13668,3715.46
2022.01.12 09:00:00,1.13669,1.13735,1.13622,1.13673,3437.74
2022.01.12 10:00:00,1.1367,1.13681,1.13547,1.13572,3888.31
2022.01.12 11:00:00,1.1357,1.1365,1.13562,1.13615,3724.3
2022.01.12 12:00:00,1.13615,1.13666,1.13597,1.13633,3633.64
2022.01.12 13:00:00,1.13632,1.14152,1.13613,1.14097,11139.69
2022.01.12 14:00:00,1.14101,1.1418,1.13945,1.14156,8491.58
2022.01.12 15:00:00,1.14157,1.14251,1.1412,1.14205,7789.21
2022.01.12 16:00:00,1.14207,1.14319,1.14188,1.14312,5654.2
2022.01.12 17:00:00,1.14314,1.14449,1.14285,1.14437,3184.71
2022.01.12 18:00:00,1.14436,1.14449,1.14383,1.14386,3378.43
2022.01.12 19:00:00,1.14386,1.14526,1.14382,1.14499,4698.02
2022.01.12 20:00:00,1.14499,1.14508,1.14441,1.14496,2472.855
2022.01.12 21:00:00,1.14499,1.14503,1.14395,1.14408,1109.14
2022.01.12 22:00:00,1.14406,1.14421,1.14391,1.14408,525.26
2022.01.12 23:00:00,1.14406,1.14448,1.14394,1.14394,1077.76
2022.01.13 00:00:00,1.14393,1.1448,1.1439,1.14411,2286.98
2022.01.13 01:00:00,1.14411,1.14449,1.14357,1.14387,2484.09
2022.01.13 02:00:00,1.14388,1.14458,1.1438,1.1442,1359.36
2022.01.13 03:00:00,1.1442,1.14432,1.14358,1.14421,1219.03
2022.01.13 04:00:00,1.14422,1.14471,1.14421,1.14421,863.4
2022.01.13 05:00:00,1.14421,1.14461,1.14406,1.1441,944.24
2022.01.13 06:00:00,1.14411,1.14428,1.14383,1.14385,1327.59
2022.01.13 07:00:00,1.14385,1.14663,1.14384,1.14646,4339.68
2022.01.13 08:00:00,1.14647,1.14782,1.14622,1.14661,5079.03
2022.01.13 09:00:00,1.14663,1.14748,1.14584,1.14712,4891.95
2022.01.13 10:00:00,1.14711,1.14775,1.14574,1.14606,4468.49
2022.01.13 11:00:00,1.14605,1.14697,1.14585,1.14624,4077.14
2022.01.13 12:00:00,1.14626,1.14696,1.14531,1.14584,4963.26
2022.01.13 13:00:00,1.14584,1.14718,1.14578,1.14718,5692.26
2022.01.13 14:00:00,1.14719,1.14817,1.14681,1.14736,5062.66
2022.01.13 15:00:00,1.14736,1.14775,1.14471,1.14607,7486.72
2022.01.13 16:00:00,1.14607,1.14717,1.14567,1.14653,4640.03
2022.01.13 17:00:00,1.14652,1.14672,1.14548,1.14612,2495.66
2022.01.13 18:00:00,1.14613,1.14663,1.14576,1.14586,1828.82
2022.01.13 19:00:00,1.14586,1.14651,1.14574,1.14615,1837.65
2022.01.13 20:00:00,1.14613,1.14622,1.14506,1.14521,1869.145
2022.01.13 21:00:00,1.14518,1.14554,1.14508,1.1454,776.68
2022.01.13 22:00:00,1.14535,1.14578,1.14535,1.14564,1191.125
2022.01.13 23:00:00,1.14564,1.14593,1.14545,1.14564,891.18
2022.01.14 00:00:00,1.14564,1.14586,1.14511,1.14563,2083.59
2022.01.14 01:00:00,1.14563,1.14681,1.1456,1.14659,3409.83
2022.01.14 02:00:00,1.1466,1.14712,1.14624,1.14712,2570.58
2022.01.14 03:00:00,1.14711,1.14757,1.14689,1.14736,2175.63
2022.01.14 04:00:00,1.14735,1.14765,1.1471,1.14736,1120.76
2022.01.14 05:00:00,1.14736,1.14827,1.14735,1.14787,1570.76
2022.01.14 06:00:00,1.1479,1.14806,1.1469,1.14697,2158.83
2022.01.14 07:00:00,1.14696,1.14721,1.14601,1.14657,3358.39
2022.01.14 08:00:00,1.14655,1.14746,1.14623,1.14681,5249.05
2022.01.14 09:00:00,1.14682,1.1469,1.14573,1.14581,5128.49
2022.01.14 10:00:00,1.14581,1.14609,1.1454,1.14568,3124.31
2022.01.14 11:00:00,1.14566,1.14591,1.14483,1.14518,3437.94
2022.01.14 12:00:00,1.14518,1.1456,1.14419,1.14436,4506.08
2022.01.14 13:00:00,1.14437,1.14551,1.14333,1.1438,7421.58
2022.01.14 14:00:00,1.14381,1.14498,1.14299,1.14418,7576.1
2022.01.14 15:00:00,1.14418,1.14424,1.14237,1.14331,7729.3
2022.01.14 16:00:00,1.1433,1.14357,1.1409,1.14143,4259.44
2022.01.14 17:00:00,1.14142,1.14142,1.13984,1.14019,3048.35
2022.01.14 18:00:00,1.1402,1.14112,1.14012,1.14096,1468.21
2022.01.14 19:00:00,1.14097,1.14176,1.14067,1.14151,1514.38
2022.01.14 20:00:00,1.14151,1.14176,1.14131,1.14147,1167.14
2022.01.14 21:00:00,1.14148,1.14167,1.1409,1.1409,1055.3615
2022.01.16 22:00:00,1.14118,1.14155,1.14114,1.14154,657.47
2022.01.16 23:00:00,1.14153,1.14156,1.14056,1.14112,1991.13
2022.01.17 00:00:00,1.14111,1.14117,1.14033,1.14075,1623.15
2022.01.17 01:00:00,1.14076,1.14086,1.14,1.14044,2235.25
2022.01.17 02:00:00,1.14044,1.14177,1.14037,1.14157,1708.16
2022.01.17 03:00:00,1.14158,1.14196,1.14143,1.14182,855.27
2022.01.17 04:00:00,1.14182,1.14212,1.14162,1.14188,839.6
2022.01.17 05:00:00,1.14191,1.14224,1.14165,1.14189,981.38
2022.01.17 06:00:00,1.1419,1.14205,1.14119,1.14124,1048.84
2022.01.17 07:00:00,1.14124,1.14279,1.14122,1.1425,2478.32
2022.01.17 08:00:00,1.14252,1.14344,1.14215,1.14282,3972.67
2022.01.17 09:00:00,1.14283,1.14329,1.14169,1.14238,4268.8
2022.01.17 10:00:00,1.14237,1.14255,1.14148,1.14199,2929.9
2022.01.17 11:00:00,1.14198,1.14265,1.14062,1.14141,4039.31
2022.01.17 12:00:00,1.14141,1.14165,1.13951,1.13963,3614.43
2022.01.17 13:00:00,1.13963,1.1406,1.13917,1.14015,4204.23
2022.01.17 14:00:00,1.14014,1.14146,1.13955,1.14114,4405.42
2022.01.17 15:00:00,1.14116,1.14116,1.13969,1.14038,3060.2
2022.01.17 16:00:00,1.14039,1.14097,1.14007,1.14094,2407.47
2022.01.17 17:00:00,1.14095,1.14158,1.14085,1.14117,1231.23
2022.01.17 18:00:00,1.14116,1.14135,1.14079,1.14079,404.31
2022.01.17 19:00:00,1.14077,1.14078,1.14046,1.14048,328.88
2022.01.17 20:00:00,1.14047,1.14093,1.14047,1.14065,284.07
2022.01.17 21:00:00,1.14065,1.14074,1.14045,1.14047,495.005
2022.01.17 22:00:00,1.14047,1.14083,1.14047,1.14072,847.72
2022.01.17 23:00:00,1.1407,1.141,1.14053,1.141,503.67
2022.01.18 00:00:00,1.14099,1.14189,1.14078,1.14188,1195.95
2022.01.18 01:00:00,1.14187,1.14207,1.14154,1.14188,1862.63
2022.01.18 02:00:00,1.1419,1.14211,1.14139,1.14184,1869.85
2022.01.18 03:00:00,1.14185,1.14214,1.13849,1.13925,4025.08
2022.01.18 04:00:00,1.13924,1.14019,1.13912,1.14015,2323.54
2022.01.18 05:00:00,1.14014,1.14015,1.13924,1.13969,1930.19
2022.01.18 06:00:00,1.13968,1.14044,1.13937,1.14011,2535.05
2022.01.18 07:00:00,1.1401,1.14045,1.1392,1.13972,5904.73
2022.01.18 08:00:00,1.13973,1.14057,1.13869,1.13947,7361.08
2022.01.18 09:00:00,1.13947,1.1401,1.13859,1.13948,6940.99
2022.01.18 10:00:00,1.13948,1.13992,1.13898,1.13899,4805.93
2022.01.18 11:00:00,1.13898,1.13922,1.13832,1.13865,4223.69
2022.01.18 12:00:00,1.13866,1.13918,1.13812,1.13816,5145.98
2022.01.18 13:00:00,1.13817,1.13827,1.13629,1.13782,6839.54
2022.01.18 14:00:00,1.1378,1.13787,1.13564,1.13668,7084.04
2022.01.18 15:00:00,1.13669,1.13671,1.1343,1.13431,6985.35
2022.01.18 16:00:00,1.13432,1.13439,1.13265,1.13342,5352.22
2022.01.18 17:00:00,1.13343,1.13354,1.13204,1.13224,3184.95
2022.01.18 18:00:00,1.13226,1.13301,1.1319,1.13272,2251.17
2022.01.18 19:00:00,1.13272,1.13346,1.13253,1.13269,2569.33
2022.01.18 20:00:00,1.1327,1.13322,1.13146,1.13171,2196.96
2022.01.18 21:00:00,1.13173,1.1328,1.13166,1.13253,1136.06
2022.01.18 22:00:00,1.13253,1.13277,1.13249,1.13276,871.6625
2022.01.18 23:00:00,1.13276,1.13304,1.13248,1.13286,790.66
2022.01.19 00:00:00,1.13289,1.13296,1.13197,1.1329,2471.16
2022.01.19 01:00:00,1.13292,1.13297,1.13187,1.13221,2901.05
2022.01.19 02:00:00,1.13223,1.13278,1.132,1.13226,2148.38
2022.01.19 03:00:00,1.13225,1.133,1.13209,1.13275,2446.49
2022.01.19 04:00:00,1.13273,1.13313,1.13256,1.13301,1240.32
2022.01.19 05:00:00,1.133,1.13336,1.13284,1.13299,1989.57
2022.01.19 06:00:00,1.13299,1.13362,1.13269,1.13341,1864.36
2022.01.19 07:00:00,1.13339,1.13427,1.13289,1.13307,4607.54
2022.01.19 08:00:00,1.13306,1.13383,1.13294,1.13331,5365.41
2022.01.19 09:00:00,1.13328,1.13482,1.13316,1.13399,4415.61
2022.01.19 10:00:00,1.13398,1.13497,1.13367,1.13468,3114.6
2022.01.19 11:00:00,1.13468,1.13484,1.13375,1.13376,3437.1
2022.01.19 12:00:00,1.13375,1.13425,1.1333,1.1334,2942.59
2022.01.19 13:00:00,1.13341,1.13506,1.13341,1.13438,5721.51
2022.01.19 14:00:00,1.13439,1.13539,1.13368,1.1344,6676.56
2022.01.19 15:00:00,1.13438,1.13526,1.13359,1.13443,5735.47
2022.01.19 16:00:00,1.13446,1.13571,1.13425,1.1345,4530.38
2022.01.19 17:00:00,1.13451,1.13505,1.13401,1.1344,2595.62
2022.01.19 18:00:00,1.13439,1.13509,1.13416,1.1348,1741.14
2022.01.19 19:00:00,1.13481,1.13533,1.13449,1.1351,1447.61
2022.01.19 20:00:00,1.13509,1.13546,1.1345,1.13455,1382.635
2022.01.19 21:00:00,1.13454,1.13482,1.13418,1.13418,839.575
2022.01.19 22:00:00,1.13414,1.13461,1.13397,1.13415,867
2022.01.19 23:00:00,1.13415,1.13433,1.13401,1.13429,726.08
2022.01.20 00:00:00,1.13427,1.13519,1.13427,1.1351,1513.96
2022.01.20 01:00:00,1.13508,1.13651,1.13494,1.13599,3057.87
2022.01.20 02:00:00,1.13598,1.13609,1.13507,1.13548,2416.26
2022.01.20 03:00:00,1.13546,1.13561,1.13504,1.13533,1539.91
2022.01.20 04:00:00,1.13534,1.13534,1.13483,1.13505,942.85
2022.01.20 05:00:00,1.13506,1.13529,1.13455,1.13496,1719.43
2022.01.20 06:00:00,1.13496,1.13528,1.13474,1.13499,1889.4
2022.01.20 07:00:00,1.13498,1.13666,1.13485,1.13597,3286.5
2022.01.20 08:00:00,1.13596,1.13688,1.13523,1.13548,4863.73
2022.01.20 09:00:00,1.13545,1.13567,1.13432,1.13474,4461
2022.01.20 10:00:00,1.13475,1.13514,1.13416,1.13458,4321.04
2022.01.20 11:00:00,1.13456,1.13467,1.1333,1.13401,3610
2022.01.20 12:00:00,1.134,1.13411,1.13311,1.13388,3692.49
2022.01.20 13:00:00,1.13387,1.13578,1.13362,1.13516,6687.21
2022.01.20 14:00:00,1.13515,1.13575,1.13319,1.13448,6328.72
2022.01.20 15:00:00,1.13445,1.13531,1.13285,1.13479,7766.39
2022.01.20 16:00:00,1.13478,1.13531,1.1332,1.13353,4447.6
2022.01.20 17:00:00,1.13353,1.13415,1.13262,1.1327,2429.97
2022.01.20 18:00:00,1.13273,1.13293,1.13146,1.13177,1964.38
2022.01.20 19:00:00,1.13178,1.13196,1.13114,1.13123,1621.05
2022.01.20 20:00:00,1.13123,1.13185,1.13031,1.13038,2439.52
2022.01.20 21:00:00,1.13039,1.13112,1.13038,1.13096,1664.895
2022.01.20 22:00:00,1.13096,1.13128,1.1308,1.13121,1510.51
2022.01.20 23:00:00,1.1312,1.13138,1.13077,1.13128,2118.63
2022.01.21 00:00:00,1.13129,1.1317,1.13021,1.13037,2586.14
2022.01.21 01:00:00,1.13037,1.13176,1.13009,1.13172,3525.19
2022.01.21 02:00:00,1.13172,1.1335,1.13154,1.13345,3335.09
2022.01.21 03:00:00,1.13345,1.13345,1.13249,1.13257,2018.09
2022.01.21 04:00:00,1.13258,1.13269,1.13235,1.13243,1016.89
2022.01.21 05:00:00,1.13243,1.1326,1.13223,1.13254,906.61
2022.01.21 06:00:00,1.13254,1.13307,1.13247,1.13291,2152.08
2022.01.21 07:00:00,1.1329,1.13366,1.13225,1.13286,3794.1
2022.01.21 08:00:00,1.13284,1.134,1.1328,1.13356,5668.86
2022.01.21 09:00:00,1.13356,1.13452,1.13311,1.13391,3739.01
2022.01.21 10:00:00,1.13391,1.13413,1.13321,1.13388,2740.52
2022.01.21 11:00:00,1.13388,1.13392,1.13255,1.13296,3011.66
2022.01.21 12:00:00,1.13296,1.13446,1.13261,1.13381,3895.22
2022.01.21 13:00:00,1.13377,1.13517,1.13373,1.13499,4551.71
2022.01.21 14:00:00,1.135,1.13596,1.13404,1.13498,6435.83
2022.01.21 15:00:00,1.13497,1.13532,1.13369,1.13459,7194.97
2022.01.21 16:00:00,1.1346,1.13532,1.13404,1.13455,4364.6
2022.01.21 17:00:00,1.13454,1.13498,1.13396,1.13454,1990.07
2022.01.21 18:00:00,1.13455,1.13489,1.13417,1.13441,1671.11
2022.01.21 19:00:00,1.13442,1.13464,1.13406,1.13413,1322.94
2022.01.21 20:00:00,1.13412,1.1345,1.13381,1.13411,1652.355
2022.01.21 21:00:00,1.13412,1.13453,1.1339,1.13418,2721.885
2022.01.23 22:00:00,1.13396,1.13431,1.13395,1.13409,1022.22
2022.01.23 23:00:00,1.13413,1.1345,1.13365,1.13409,2533.62
2022.01.24 00:00:00,1.1341,1.1341,1.13325,1.13385,2755.88
2022.01.24 01:00:00,1.13386,1.13394,1.13332,1.13369,2621.46
2022.01.24 02:00:00,1.1337,1.13377,1.1332,1.13323,2872.67
2022.01.24 03:00:00,1.13323,1.13338,1.13274,1.13288,1471.07
2022.01.24 04:00:00,1.13287,1.13312,1.13278,1.13296,1151.55
2022.01.24 05:00:00,1.13297,1.13298,1.13168,1.13178,1806.89
2022.01.24 06:00:00,1.13181,1.13233,1.13147,1.13233,2859.14
